"index","time_stamp","stop","stopName","number","direction","plannedTime","vehicleId","tripId","delay","seq_num"
662,2018-06-27 08:31:44,2745,"Rondo Kocmyrzowskie im. Ks. Gorzelanego",52,"Czerwone Maki P+R",2018-06-27 08:31:00,"6352185295672181652","6351558574045253380",0,7
663,2018-06-27 08:31:49,408,"Rondo Czyżyńskie",52,"Czerwone Maki P+R",2018-06-27 08:30:00,"6352185295672180871","6351558574045249284",1,11
665,2018-06-27 08:32:00,378,"Os.Piastów",52,"Czerwone Maki P+R",2018-06-27 08:31:00,"6352185295672181648","6351558574045257475",1,1
670,2018-06-27 08:32:25,407,"Czyżyny",52,"Os.Piastów",2018-06-27 08:29:00,"6352185295672181640","6351558574045273860",3,26
671,2018-06-27 08:32:29,576,"Kapelanka",52,"Os.Piastów",2018-06-27 08:31:00,"6352185295672181660","6351558574045220611",1,10
673,2018-06-27 08:32:41,418,"Os.Zgody",52,"Czerwone Maki P+R",2018-06-27 08:32:00,"6352185295672181652","6351558574045253380",0,8
674,2018-06-27 08:32:43,2688,"Norymberska",52,"Os.Piastów",2018-06-27 08:32:00,"6352185295672181662","6351558574045224709",0,5
674,2018-06-27 08:32:44,2686,"Lipińskiego",52,"Czerwone Maki P+R",2018-06-27 08:24:00,"6352185295672180894","6351558574045232900",8,31
674,2018-06-27 08:32:45,357,"Poczta Główna",52,"Czerwone Maki P+R",2018-06-27 08:28:00,"6352185295672180864","6351558574045241092",4,22
675,2018-06-27 08:32:50,125,"Rondo Mogilskie",52,"Os.Piastów",2018-06-27 08:28:00,"6352185295672180839","6351558574045277955",4,19
678,2018-06-27 08:33:06,407,"Czyżyny",52,"Czerwone Maki P+R",2018-06-27 08:31:00,"6352185295672180871","6351558574045249284",2,12
679,2018-06-27 08:33:11,125,"Rondo Mogilskie",52,"Czerwone Maki P+R",2018-06-27 08:32:00,"6352185295672181637","6351558574045245187",1,19
681,2018-06-27 08:33:19,584,"Kobierzyńska",52,"Czerwone Maki P+R",2018-06-27 08:32:00,"6352185295672180856","6351558574045236996",1,30
681,2018-06-27 08:33:20,357,"Poczta Główna",52,"Os.Piastów",2018-06-27 08:32:00,"6352185295672180840","6351558574045216517",1,16
682,2018-06-27 08:33:28,379,"Piasta Kołodzieja",52,"Czerwone Maki P+R",2018-06-27 08:32:00,"6352185295672181648","6351558574045257475",1,2
686,2018-06-27 08:33:55,575,"Szwedzka",52,"Os.Piastów",2018-06-27 08:32:00,"6352185295672181660","6351558574045220611",1,11
690,2018-06-27 08:34:15,2687,"Grota-Roweckiego",52,"Os.Piastów",2018-06-27 08:34:00,"6352185295672181662","6351558574045224709",0,6
690,2018-06-27 08:34:15,2687,"Grota-Roweckiego",52,"Czerwone Maki P+R",2018-06-27 08:25:00,"6352185295672180894","6351558574045232900",9,32
691,2018-06-27 08:34:22,129,"Cystersów",52,"Os.Piastów",2018-06-27 08:29:00,"6352185295672180839","6351558574045277955",5,20
696,2018-06-27 08:34:48,112,"Stella-Sawickiego",52,"Czerwone Maki P+R",2018-06-27 08:32:00,"6352185295672180871","6351558574045249284",2,13
698,2018-06-27 08:34:57,126,"Lubicz",52,"Czerwone Maki P+R",2018-06-27 08:34:00,"6352185295672181637","6351558574045245187",0,20
698,2018-06-27 08:34:59,382,"Kleeberga",52,"Czerwone Maki P+R",2018-06-27 08:33:00,"6352185295672181648","6351558574045257475",1,3
700,2018-06-27 08:35:08,408,"Rondo Czyżyńskie",52,"Os.Piastów",2018-06-27 08:32:00,"6352185295672181640","6351558574045273860",3,27
702,2018-06-27 08:35:19,2744,"Plac Centralny im. R.Reagana",52,"Czerwone Maki P+R",2018-06-27 08:35:00,"6352185295672181652","6351558574045253380",0,9
704,2018-06-27 08:35:27,358,"Starowiślna",52,"Czerwone Maki P+R",2018-06-27 08:30:00,"6352185295672180864","6351558574045241092",5,23
707,2018-06-27 08:35:42,131,"Dworzec Główny",52,"Os.Piastów",2018-06-27 08:34:00,"6352185295672180840","6351558574045216517",1,17
707,2018-06-27 08:35:43,130,"Białucha",52,"Os.Piastów",2018-06-27 08:31:00,"6352185295672180839","6351558574045277955",4,21
708,2018-06-27 08:35:47,3039,"Centrum Kongresowe ICE",52,"Os.Piastów",2018-06-27 08:34:00,"6352185295672181660","6351558574045220611",1,12
710,2018-06-27 08:35:57,2688,"Norymberska",52,"Czerwone Maki P+R",2018-06-27 08:27:00,"6352185295672180894","6351558574045232900",8,33
710,2018-06-27 08:35:59,113,"AWF",52,"Czerwone Maki P+R",2018-06-27 08:33:00,"6352185295672180871","6351558574045249284",2,14
716,2018-06-27 08:36:31,413,"Os.Kolorowe",52,"Os.Piastów",2018-06-27 08:34:00,"6352185295672181640","6351558574045273860",2,28
717,2018-06-27 08:36:37,413,"Os.Kolorowe",52,"Czerwone Maki P+R",2018-06-27 08:36:00,"6352185295672181652","6351558574045253380",0,10
721,2018-06-27 08:36:55,131,"Dworzec Główny",52,"Czerwone Maki P+R",2018-06-27 08:36:00,"6352185295672181637","6351558574045245187",0,21
723,2018-06-27 08:37:08,388,"Dunikowskiego",52,"Czerwone Maki P+R",2018-06-27 08:35:00,"6352185295672181648","6351558574045257475",2,4
724,2018-06-27 08:37:12,3040,"TAURON Arena Kraków Wieczysta",52,"Os.Piastów",2018-06-27 08:33:00,"6352185295672180839","6351558574045277955",4,22
727,2018-06-27 08:37:26,2811,"Muzeum Lotnictwa",52,"Czerwone Maki P+R",2018-06-27 08:34:00,"6352185295672180871","6351558574045249284",3,15
728,2018-06-27 08:37:29,3038,"Czerwone Maki P+R",52,"Os.Piastów",2018-06-27 08:37:00,"6352185295672181661","6351558574045228803",0,1
728,2018-06-27 08:37:29,589,"Ruczaj",52,"Czerwone Maki P+R",2018-06-27 08:29:00,"6352185295672180894","6351558574045232900",8,34
729,2018-06-27 08:37:35,584,"Kobierzyńska",52,"Os.Piastów",2018-06-27 08:37:00,"6352185295672181662","6351558574045224709",0,8
730,2018-06-27 08:37:41,126,"Lubicz",52,"Os.Piastów",2018-06-27 08:36:00,"6352185295672180840","6351558574045216517",1,18
732,2018-06-27 08:37:50,2686,"Lipińskiego",52,"Czerwone Maki P+R",2018-06-27 08:34:00,"6352185295672180856","6351558574045236996",3,31
738,2018-06-27 08:38:22,361,"Orzeszkowej",52,"Os.Piastów",2018-06-27 08:35:00,"6352185295672181660","6351558574045220611",3,13
741,2018-06-27 08:38:35,2690,"Kampus UJ",52,"Czerwone Maki P+R",2018-06-27 08:30:00,"6352185295672180894","6351558574045232900",8,35
741,2018-06-27 08:38:37,357,"Poczta Główna",52,"Czerwone Maki P+R",2018-06-27 08:38:00,"6352185295672181637","6351558574045245187",0,22
745,2018-06-27 08:38:56,2687,"Grota-Roweckiego",52,"Czerwone Maki P+R",2018-06-27 08:35:00,"6352185295672180856","6351558574045236996",3,32
746,2018-06-27 08:39:04,2744,"Plac Centralny im. R.Reagana",52,"Os.Piastów",2018-06-27 08:38:00,"6352185295672181640","6351558574045273860",1,29
746,2018-06-27 08:39:04,2539,"Rondo Hipokratesa",52,"Czerwone Maki P+R",2018-06-27 08:37:00,"6352185295672181648","6351558574045257475",2,5
749,2018-06-27 08:39:19,2811,"Muzeum Lotnictwa",52,"Os.Piastów",2018-06-27 08:34:00,"6352185295672180839","6351558574045277955",5,23
750,2018-06-27 08:39:22,577,"Słomiana",52,"Os.Piastów",2018-06-27 08:39:00,"6352185295672181662","6351558574045224709",0,9
751,2018-06-27 08:39:28,3040,"TAURON Arena Kraków Wieczysta",52,"Czerwone Maki P+R",2018-06-27 08:37:00,"6352185295672180871","6351558574045249284",2,16
752,2018-06-27 08:39:32,2691,"Chmieleniec",52,"Os.Piastów",2018-06-27 08:38:00,"6352185295672181661","6351558574045228803",1,2
753,2018-06-27 08:39:38,359,"Stradom",52,"Os.Piastów",2018-06-27 08:37:00,"6352185295672181660","6351558574045220611",2,14
754,2018-06-27 08:39:43,359,"Stradom",52,"Czerwone Maki P+R",2018-06-27 08:32:00,"6352185295672180864","6351558574045241092",7,24
758,2018-06-27 08:40:05,125,"Rondo Mogilskie",52,"Os.Piastów",2018-06-27 08:38:00,"6352185295672180840","6351558574045216517",2,19
759,2018-06-27 08:40:08,2691,"Chmieleniec",52,"Czerwone Maki P+R",2018-06-27 08:31:00,"6352185295672180894","6351558574045232900",9,36
759,2018-06-27 08:40:12,418,"Os.Zgody",52,"Os.Piastów",2018-06-27 08:39:00,"6352185295672181640","6351558574045273860",1,30
762,2018-06-27 08:40:28,408,"Rondo Czyżyńskie",52,"Czerwone Maki P+R",2018-06-27 08:40:00,"6352185295672181652","6351558574045253380",0,11
763,2018-06-27 08:40:35,113,"AWF",52,"Os.Piastów",2018-06-27 08:36:00,"6352185295672180839","6351558574045277955",4,24
764,2018-06-27 08:40:39,2688,"Norymberska",52,"Czerwone Maki P+R",2018-06-27 08:37:00,"6352185295672180856","6351558574045236996",3,33
765,2018-06-27 08:40:44,2690,"Kampus UJ",52,"Os.Piastów",2018-06-27 08:40:00,"6352185295672181661","6351558574045228803",0,3
766,2018-06-27 08:40:50,361,"Orzeszkowej",52,"Czerwone Maki P+R",2018-06-27 08:34:00,"6352185295672180864","6351558574045241092",6,25
769,2018-06-27 08:41:05,576,"Kapelanka",52,"Os.Piastów",2018-06-27 08:41:00,"6352185295672181662","6351558574045224709",0,10
769,2018-06-27 08:41:06,358,"Starowiślna",52,"Czerwone Maki P+R",2018-06-27 08:40:00,"6352185295672181637","6351558574045245187",1,23
769,2018-06-27 08:41:08,392,"DH Wanda",52,"Czerwone Maki P+R",2018-06-27 08:38:00,"6352185295672181648","6351558574045257475",3,6
769,2018-06-27 08:41:09,378,"Os.Piastów",52,"Czerwone Maki P+R",2018-06-27 08:41:00,"6352185295672181668","6351558574045261572",0,1
772,2018-06-27 08:41:25,407,"Czyżyny",52,"Czerwone Maki P+R",2018-06-27 08:41:00,"6352185295672181652","6351558574045253380",0,12
773,2018-06-27 08:41:29,130,"Białucha",52,"Czerwone Maki P+R",2018-06-27 08:38:00,"6352185295672180871","6351558574045249284",3,17
775,2018-06-27 08:41:41,129,"Cystersów",52,"Os.Piastów",2018-06-27 08:39:00,"6352185295672180840","6351558574045216517",2,20
776,2018-06-27 08:41:44,589,"Ruczaj",52,"Os.Piastów",2018-06-27 08:41:00,"6352185295672181661","6351558574045228803",0,4
776,2018-06-27 08:41:47,112,"Stella-Sawickiego",52,"Os.Piastów",2018-06-27 08:38:00,"6352185295672180839","6351558574045277955",3,25
777,2018-06-27 08:41:50,589,"Ruczaj",52,"Czerwone Maki P+R",2018-06-27 08:39:00,"6352185295672180856","6351558574045236996",2,34
781,2018-06-27 08:42:19,2745,"Rondo Kocmyrzowskie im. Ks. Gorzelanego",52,"Os.Piastów",2018-06-27 08:42:00,"6352185295672181640","6351558574045273860",0,31
785,2018-06-27 08:42:39,358,"Starowiślna",52,"Os.Piastów",2018-06-27 08:41:00,"6352185295672181660","6351558574045220611",1,15
785,2018-06-27 08:42:40,112,"Stella-Sawickiego",52,"Czerwone Maki P+R",2018-06-27 08:42:00,"6352185295672181652","6351558574045253380",0,13
785,2018-06-27 08:42:41,379,"Piasta Kołodzieja",52,"Czerwone Maki P+R",2018-06-27 08:42:00,"6352185295672181668","6351558574045261572",0,2
787,2018-06-27 08:42:48,2690,"Kampus UJ",52,"Czerwone Maki P+R",2018-06-27 08:40:00,"6352185295672180856","6351558574045236996",2,35
789,2018-06-27 08:43:00,3039,"Centrum Kongresowe ICE",52,"Czerwone Maki P+R",2018-06-27 08:36:00,"6352185295672180864","6351558574045241092",7,26
789,2018-06-27 08:43:01,130,"Białucha",52,"Os.Piastów",2018-06-27 08:41:00,"6352185295672180840","6351558574045216517",2,21
789,2018-06-27 08:43:02,407,"Czyżyny",52,"Os.Piastów",2018-06-27 08:39:00,"6352185295672180839","6351558574045277955",4,26
789,2018-06-27 08:43:03,2745,"Rondo Kocmyrzowskie im. Ks. Gorzelanego",52,"Czerwone Maki P+R",2018-06-27 08:41:00,"6352185295672181648","6351558574045257475",2,7
790,2018-06-27 08:43:07,359,"Stradom",52,"Czerwone Maki P+R",2018-06-27 08:42:00,"6352185295672181637","6351558574045245187",1,24
790,2018-06-27 08:43:08,129,"Cystersów",52,"Czerwone Maki P+R",2018-06-27 08:40:00,"6352185295672180871","6351558574045249284",3,18
792,2018-06-27 08:43:20,575,"Szwedzka",52,"Os.Piastów",2018-06-27 08:42:00,"6352185295672181662","6351558574045224709",1,11
794,2018-06-27 08:43:29,2688,"Norymberska",52,"Os.Piastów",2018-06-27 08:42:00,"6352185295672181661","6351558574045228803",1,5
795,2018-06-27 08:43:38,392,"DH Wanda",52,"Os.Piastów",2018-06-27 08:43:00,"6352185295672181640","6351558574045273860",0,32
796,2018-06-27 08:43:40,357,"Poczta Główna",52,"Os.Piastów",2018-06-27 08:42:00,"6352185295672181660","6351558574045220611",1,16
796,2018-06-27 08:43:41,113,"AWF",52,"Czerwone Maki P+R",2018-06-27 08:43:00,"6352185295672181652","6351558574045253380",0,14
801,2018-06-27 08:44:07,575,"Szwedzka",52,"Czerwone Maki P+R",2018-06-27 08:37:00,"6352185295672180864","6351558574045241092",7,27
802,2018-06-27 08:44:11,2691,"Chmieleniec",52,"Czerwone Maki P+R",2018-06-27 08:41:00,"6352185295672180856","6351558574045236996",3,36
802,2018-06-27 08:44:16,382,"Kleeberga",52,"Czerwone Maki P+R",2018-06-27 08:43:00,"6352185295672181668","6351558574045261572",1,3
803,2018-06-27 08:44:18,361,"Orzeszkowej",52,"Czerwone Maki P+R",2018-06-27 08:44:00,"6352185295672181637","6351558574045245187",0,25
809,2018-06-27 08:44:50,2687,"Grota-Roweckiego",52,"Os.Piastów",2018-06-27 08:44:00,"6352185295672181661","6351558574045228803",0,6
809,2018-06-27 08:44:52,3040,"TAURON Arena Kraków Wieczysta",52,"Os.Piastów",2018-06-27 08:43:00,"6352185295672180840","6351558574045216517",1,22
811,2018-06-27 08:45:02,2811,"Muzeum Lotnictwa",52,"Czerwone Maki P+R",2018-06-27 08:44:00,"6352185295672181652","6351558574045253380",1,15
811,2018-06-27 08:45:03,418,"Os.Zgody",52,"Czerwone Maki P+R",2018-06-27 08:42:00,"6352185295672181648","6351558574045257475",3,8
813,2018-06-27 08:45:15,2539,"Rondo Hipokratesa",52,"Os.Piastów",2018-06-27 08:45:00,"6352185295672181640","6351558574045273860",0,33
815,2018-06-27 08:45:23,3039,"Centrum Kongresowe ICE",52,"Os.Piastów",2018-06-27 08:44:00,"6352185295672181662","6351558574045224709",1,12
815,2018-06-27 08:45:24,125,"Rondo Mogilskie",52,"Czerwone Maki P+R",2018-06-27 08:42:00,"6352185295672180871","6351558574045249284",3,19
817,2018-06-27 08:45:33,576,"Kapelanka",52,"Czerwone Maki P+R",2018-06-27 08:39:00,"6352185295672180864","6351558574045241092",6,28
819,2018-06-27 08:45:44,131,"Dworzec Główny",52,"Os.Piastów",2018-06-27 08:44:00,"6352185295672181660","6351558574045220611",1,17
820,2018-06-27 08:45:52,408,"Rondo Czyżyńskie",52,"Os.Piastów",2018-06-27 08:42:00,"6352185295672180839","6351558574045277955",3,27
820,2018-06-27 08:45:53,388,"Dunikowskiego",52,"Czerwone Maki P+R",2018-06-27 08:45:00,"6352185295672181668","6351558574045261572",0,4
826,2018-06-27 08:46:21,577,"Słomiana",52,"Czerwone Maki P+R",2018-06-27 08:40:00,"6352185295672180864","6351558574045241092",6,29
829,2018-06-27 08:46:39,2811,"Muzeum Lotnictwa",52,"Os.Piastów",2018-06-27 08:44:00,"6352185295672180840","6351558574045216517",2,23
830,2018-06-27 08:46:43,361,"Orzeszkowej",52,"Os.Piastów",2018-06-27 08:45:00,"6352185295672181662","6351558574045224709",1,13
834,2018-06-27 08:47:06,3039,"Centrum Kongresowe ICE",52,"Czerwone Maki P+R",2018-06-27 08:46:00,"6352185295672181637","6351558574045245187",1,26
834,2018-06-27 08:47:09,388,"Dunikowskiego",52,"Os.Piastów",2018-06-27 08:47:00,"6352185295672181640","6351558574045273860",0,34
836,2018-06-27 08:47:18,413,"Os.Kolorowe",52,"Os.Piastów",2018-06-27 08:44:00,"6352185295672180839","6351558574045277955",3,28
837,2018-06-27 08:47:22,126,"Lubicz",52,"Czerwone Maki P+R",2018-06-27 08:44:00,"6352185295672180871","6351558574045249284",3,20
838,2018-06-27 08:47:30,2539,"Rondo Hipokratesa",52,"Czerwone Maki P+R",2018-06-27 08:47:00,"6352185295672181668","6351558574045261572",0,5
842,2018-06-27 08:47:46,3038,"Czerwone Maki P+R",52,"Os.Piastów",2018-06-27 08:47:00,"6352185295672180894","6351558574045232901",0,1
842,2018-06-27 08:47:50,2744,"Plac Centralny im. R.Reagana",52,"Czerwone Maki P+R",2018-06-27 08:45:00,"6352185295672181648","6351558574045257475",2,9
843,2018-06-27 08:47:52,584,"Kobierzyńska",52,"Os.Piastów",2018-06-27 08:47:00,"6352185295672181661","6351558574045228803",0,8
843,2018-06-27 08:47:54,113,"AWF",52,"Os.Piastów",2018-06-27 08:46:00,"6352185295672180840","6351558574045216517",1,24
844,2018-06-27 08:47:58,359,"Stradom",52,"Os.Piastów",2018-06-27 08:47:00,"6352185295672181662","6351558574045224709",0,14
847,2018-06-27 08:48:23,3040,"TAURON Arena Kraków Wieczysta",52,"Czerwone Maki P+R",2018-06-27 08:47:00,"6352185295672181652","6351558574045253380",1,16
849,2018-06-27 08:48:33,584,"Kobierzyńska",52,"Czerwone Maki P+R",2018-06-27 08:42:00,"6352185295672180864","6351558574045241092",6,30
849,2018-06-27 08:48:36,126,"Lubicz",52,"Os.Piastów",2018-06-27 08:46:00,"6352185295672181660","6351558574045220611",2,18
850,2018-06-27 08:48:41,575,"Szwedzka",52,"Czerwone Maki P+R",2018-06-27 08:47:00,"6352185295672181637","6351558574045245187",1,27
852,2018-06-27 08:48:55,112,"Stella-Sawickiego",52,"Os.Piastów",2018-06-27 08:48:00,"6352185295672180840","6351558574045216517",0,25
854,2018-06-27 08:49:09,413,"Os.Kolorowe",52,"Czerwone Maki P+R",2018-06-27 08:46:00,"6352185295672181648","6351558574045257475",3,10
855,2018-06-27 08:49:18,392,"DH Wanda",52,"Czerwone Maki P+R",2018-06-27 08:48:00,"6352185295672181668","6351558574045261572",1,6
857,2018-06-27 08:49:27,2691,"Chmieleniec",52,"Os.Piastów",2018-06-27 08:48:00,"6352185295672180894","6351558574045232901",1,2
858,2018-06-27 08:49:36,577,"Słomiana",52,"Os.Piastów",2018-06-27 08:49:00,"6352185295672181661","6351558574045228803",0,9
858,2018-06-27 08:49:41,382,"Kleeberga",52,"Os.Piastów",2018-06-27 08:49:00,"6352185295672181640","6351558574045273860",0,35
859,2018-06-27 08:49:46,130,"Białucha",52,"Czerwone Maki P+R",2018-06-27 08:48:00,"6352185295672181652","6351558574045253380",1,17
861,2018-06-27 08:49:59,131,"Dworzec Główny",52,"Czerwone Maki P+R",2018-06-27 08:46:00,"6352185295672180871","6351558574045249284",3,21
862,2018-06-27 08:50:03,2686,"Lipińskiego",52,"Czerwone Maki P+R",2018-06-27 08:44:00,"6352185295672180864","6351558574045241092",6,31
862,2018-06-27 08:50:06,407,"Czyżyny",52,"Os.Piastów",2018-06-27 08:49:00,"6352185295672180840","6351558574045216517",1,26
862,2018-06-27 08:50:07,2744,"Plac Centralny im. R.Reagana",52,"Os.Piastów",2018-06-27 08:48:00,"6352185295672180839","6351558574045277955",2,29
863,2018-06-27 08:50:10,576,"Kapelanka",52,"Czerwone Maki P+R",2018-06-27 08:49:00,"6352185295672181637","6351558574045245187",1,28
867,2018-06-27 08:50:44,379,"Piasta Kołodzieja",52,"Os.Piastów",2018-06-27 08:50:00,"6352185295672181640","6351558574045273860",0,36
868,2018-06-27 08:50:45,2690,"Kampus UJ",52,"Os.Piastów",2018-06-27 08:50:00,"6352185295672180894","6351558574045232901",0,3
869,2018-06-27 08:50:52,125,"Rondo Mogilskie",52,"Os.Piastów",2018-06-27 08:48:00,"6352185295672181660","6351558574045220611",2,19
871,2018-06-27 08:51:02,2687,"Grota-Roweckiego",52,"Czerwone Maki P+R",2018-06-27 08:45:00,"6352185295672180864","6351558574045241092",6,32
873,2018-06-27 08:51:14,576,"Kapelanka",52,"Os.Piastów",2018-06-27 08:51:00,"6352185295672181661","6351558574045228803",0,10
873,2018-06-27 08:51:15,129,"Cystersów",52,"Czerwone Maki P+R",2018-06-27 08:50:00,"6352185295672181652","6351558574045253380",1,18
873,2018-06-27 08:51:17,378,"Os.Piastów",52,"Czerwone Maki P+R",2018-06-27 08:51:00,"6352185295672181647","6351558574045265669",0,1
874,2018-06-27 08:51:24,418,"Os.Zgody",52,"Os.Piastów",2018-06-27 08:49:00,"6352185295672180839","6351558574045277955",2,30
875,2018-06-27 08:51:27,577,"Słomiana",52,"Czerwone Maki P+R",2018-06-27 08:50:00,"6352185295672181637","6351558574045245187",1,29
876,2018-06-27 08:51:36,2745,"Rondo Kocmyrzowskie im. Ks. Gorzelanego",52,"Czerwone Maki P+R",2018-06-27 08:51:00,"6352185295672181668","6351558574045261572",0,7
880,2018-06-27 08:51:56,589,"Ruczaj",52,"Os.Piastów",2018-06-27 08:51:00,"6352185295672180894","6351558574045232901",0,4
881,2018-06-27 08:52:03,357,"Poczta Główna",52,"Czerwone Maki P+R",2018-06-27 08:48:00,"6352185295672180871","6351558574045249284",4,22
884,2018-06-27 08:52:23,408,"Rondo Czyżyńskie",52,"Czerwone Maki P+R",2018-06-27 08:50:00,"6352185295672181648","6351558574045257475",2,11
886,2018-06-27 08:52:35,2688,"Norymberska",52,"Czerwone Maki P+R",2018-06-27 08:47:00,"6352185295672180864","6351558574045241092",5,33
886,2018-06-27 08:52:37,129,"Cystersów",52,"Os.Piastów",2018-06-27 08:49:00,"6352185295672181660","6351558574045220611",3,20
887,2018-06-27 08:52:46,379,"Piasta Kołodzieja",52,"Czerwone Maki P+R",2018-06-27 08:52:00,"6352185295672181647","6351558574045265669",0,2
888,2018-06-27 08:52:49,358,"Starowiślna",52,"Os.Piastów",2018-06-27 08:51:00,"6352185295672181662","6351558574045224709",1,15
888,2018-06-27 08:52:51,418,"Os.Zgody",52,"Czerwone Maki P+R",2018-06-27 08:52:00,"6352185295672181668","6351558574045261572",0,8
890,2018-06-27 08:53:00,584,"Kobierzyńska",52,"Czerwone Maki P+R",2018-06-27 08:52:00,"6352185295672181637","6351558574045245187",1,30
890,2018-06-27 08:53:00,575,"Szwedzka",52,"Os.Piastów",2018-06-27 08:52:00,"6352185295672181661","6351558574045228803",1,11
893,2018-06-27 08:53:18,125,"Rondo Mogilskie",52,"Czerwone Maki P+R",2018-06-27 08:52:00,"6352185295672181652","6351558574045253380",1,19
893,2018-06-27 08:53:19,407,"Czyżyny",52,"Czerwone Maki P+R",2018-06-27 08:51:00,"6352185295672181648","6351558574045257475",2,12
893,2018-06-27 08:53:19,408,"Rondo Czyżyńskie",52,"Os.Piastów",2018-06-27 08:52:00,"6352185295672180840","6351558574045216517",1,27
895,2018-06-27 08:53:30,2688,"Norymberska",52,"Os.Piastów",2018-06-27 08:52:00,"6352185295672180894","6351558574045232901",1,5
897,2018-06-27 08:53:44,357,"Poczta Główna",52,"Os.Piastów",2018-06-27 08:52:00,"6352185295672181662","6351558574045224709",1,16
899,2018-06-27 08:53:54,589,"Ruczaj",52,"Czerwone Maki P+R",2018-06-27 08:49:00,"6352185295672180864","6351558574045241092",4,34
899,2018-06-27 08:53:57,130,"Białucha",52,"Os.Piastów",2018-06-27 08:51:00,"6352185295672181660","6351558574045220611",2,21
903,2018-06-27 08:54:24,382,"Kleeberga",52,"Czerwone Maki P+R",2018-06-27 08:53:00,"6352185295672181647","6351558574045265669",1,3
904,2018-06-27 08:54:28,358,"Starowiślna",52,"Czerwone Maki P+R",2018-06-27 08:50:00,"6352185295672180871","6351558574045249284",4,23
906,2018-06-27 08:54:40,2686,"Lipińskiego",52,"Czerwone Maki P+R",2018-06-27 08:54:00,"6352185295672181637","6351558574045245187",0,31
907,2018-06-27 08:54:49,112,"Stella-Sawickiego",52,"Czerwone Maki P+R",2018-06-27 08:52:00,"6352185295672181648","6351558574045257475",2,13
909,2018-06-27 08:54:58,2690,"Kampus UJ",52,"Czerwone Maki P+R",2018-06-27 08:50:00,"6352185295672180864","6351558574045241092",4,35
910,2018-06-27 08:55:07,2744,"Plac Centralny im. R.Reagana",52,"Czerwone Maki P+R",2018-06-27 08:55:00,"6352185295672181668","6351558574045261572",0,9
910,2018-06-27 08:55:08,2745,"Rondo Kocmyrzowskie im. Ks. Gorzelanego",52,"Os.Piastów",2018-06-27 08:52:00,"6352185295672180839","6351558574045277955",3,31
912,2018-06-27 08:55:18,3039,"Centrum Kongresowe ICE",52,"Os.Piastów",2018-06-27 08:54:00,"6352185295672181661","6351558574045228803",1,12
912,2018-06-27 08:55:21,413,"Os.Kolorowe",52,"Os.Piastów",2018-06-27 08:54:00,"6352185295672180840","6351558574045216517",1,28
913,2018-06-27 08:55:25,3040,"TAURON Arena Kraków Wieczysta",52,"Os.Piastów",2018-06-27 08:53:00,"6352185295672181660","6351558574045220611",2,22
916,2018-06-27 08:55:41,2687,"Grota-Roweckiego",52,"Czerwone Maki P+R",2018-06-27 08:55:00,"6352185295672181637","6351558574045245187",0,32
916,2018-06-27 08:55:43,126,"Lubicz",52,"Czerwone Maki P+R",2018-06-27 08:54:00,"6352185295672181652","6351558574045253380",1,20
917,2018-06-27 08:55:48,2687,"Grota-Roweckiego",52,"Os.Piastów",2018-06-27 08:54:00,"6352185295672180894","6351558574045232901",1,6
917,2018-06-27 08:55:49,131,"Dworzec Główny",52,"Os.Piastów",2018-06-27 08:54:00,"6352185295672181662","6351558574045224709",1,17
917,2018-06-27 08:55:50,113,"AWF",52,"Czerwone Maki P+R",2018-06-27 08:53:00,"6352185295672181648","6351558574045257475",2,14
917,2018-06-27 08:55:51,388,"Dunikowskiego",52,"Czerwone Maki P+R",2018-06-27 08:55:00,"6352185295672181647","6351558574045265669",0,4
924,2018-06-27 08:56:30,413,"Os.Kolorowe",52,"Czerwone Maki P+R",2018-06-27 08:56:00,"6352185295672181668","6351558574045261572",0,10
927,2018-06-27 08:56:46,392,"DH Wanda",52,"Os.Piastów",2018-06-27 08:53:00,"6352185295672180839","6351558574045277955",3,32
928,2018-06-27 08:56:47,2691,"Chmieleniec",52,"Czerwone Maki P+R",2018-06-27 08:51:00,"6352185295672180864","6351558574045241092",5,36
931,2018-06-27 08:57:06,2811,"Muzeum Lotnictwa",52,"Os.Piastów",2018-06-27 08:54:00,"6352185295672181660","6351558574045220611",3,23
932,2018-06-27 08:57:12,2811,"Muzeum Lotnictwa",52,"Czerwone Maki P+R",2018-06-27 08:54:00,"6352185295672181648","6351558574045257475",3,15
933,2018-06-27 08:57:15,2686,"Lipińskiego",52,"Os.Piastów",2018-06-27 08:56:00,"6352185295672180894","6351558574045232901",1,7
933,2018-06-27 08:57:16,361,"Orzeszkowej",52,"Os.Piastów",2018-06-27 08:55:00,"6352185295672181661","6351558574045228803",2,13
933,2018-06-27 08:57:16,359,"Stradom",52,"Czerwone Maki P+R",2018-06-27 08:52:00,"6352185295672180871","6351558574045249284",5,24
934,2018-06-27 08:57:21,2688,"Norymberska",52,"Czerwone Maki P+R",2018-06-27 08:57:00,"6352185295672181637","6351558574045245187",0,33
935,2018-06-27 08:57:25,3038,"Czerwone Maki P+R",52,"Os.Piastów",2018-06-27 08:57:00,"6352185295672180856","6351558574045236997",0,1
938,2018-06-27 08:57:46,2539,"Rondo Hipokratesa",52,"Czerwone Maki P+R",2018-06-27 08:57:00,"6352185295672181647","6351558574045265669",0,5
