"index","time_stamp","stop","stopName","number","direction","plannedTime","vehicleId","tripId","status","delay","seq_num"
81,2018-07-09 22:45:47,930,"M1 Al. Pokoju",22,"Borek Fałęcki",2018-07-09 22:44:00,NA,"6351558574044920591","PLANNED",1,12
81,2018-07-09 22:45:48,407,"Czyżyny",4,"Wzgórza K.",2018-07-09 22:44:00,"6352185295672181655","6351558574044474127","STOPPING",1,NA
81,2018-07-09 22:45:50,2745,"Rondo Kocmyrzowskie im. Ks. Gorzelanego",1,"Salwator",2018-07-09 22:44:00,NA,"6351558574044359441","PLANNED",1,8
81,2018-07-09 22:45:51,2685,"Jarzębiny",5,"Wzgórza K.",2018-07-09 22:44:00,NA,"6351558574044502803","PLANNED",1,NA
81,2018-07-09 22:45:52,459,"Kombinat",21,"Kopiec Wandy",2018-07-09 22:44:00,NA,"6351558574044883747","PLANNED",1,11
82,2018-07-09 22:45:56,126,"Lubicz",10,"Kopiec Wandy",2018-07-09 22:45:00,"6352185295672180852","6351558574044650259","STOPPING",0,11
82,2018-07-09 22:46:00,576,"Kapelanka",18,"Krowodrza Górka",2018-07-09 22:46:00,"6352185295672181548","6351558574044810004","STOPPING",0,10
82,2018-07-09 22:46:01,361,"Orzeszkowej",52,"Os.Piastów",2018-07-09 22:45:00,"6352185295672181652","6351558574045051663","STOPPING",1,13
82,2018-07-09 22:46:01,359,"Stradom",52,"Czerwone Maki P+R",2018-07-09 22:44:00,"6352185295672181637","6351558574045072141","STOPPING",2,24
82,2018-07-09 22:46:03,1049,"Głowackiego",14,"Mistrzejowice",2018-07-09 22:46:00,"6352185295672181546","6351558574044740367","STOPPING",0,5
82,2018-07-09 22:46:03,78,"Batorego",24,"Kurdwanów P+R",2018-07-09 22:46:00,"6352185295672181055","6351558574044953362","STOPPING",0,10
82,2018-07-09 22:46:04,77,"Teatr Bagatela",4,"Bronowice Małe",2018-07-09 22:46:00,"6352185295672181665","6351558574044486414","STOPPING",0,23
82,2018-07-09 22:46:04,131,"Dworzec Główny",20,"Cichy Kącik",2018-07-09 22:46:00,"6352185295672181161","6351558574044846874","STOPPING",0,11
82,2018-07-09 22:46:05,715,"Nowosądecka",6,"Salwator",2018-07-09 22:45:00,"6352185295672181195","6351558574044543767","PREDICTED",1,3
82,2018-07-09 22:46:06,682,"Prokocim Szpital",3,"Nowy Bieżanów P+R",2018-07-09 22:46:00,"6352185295672181346","6351558574044420887","PREDICTED",0,20
82,2018-07-09 22:46:07,679,"Ćwiklińskiej",13,"Nowy Bieżanów P+R",2018-07-09 22:46:00,"6352185295672181345","6351558574044683027","PREDICTED",0,27
82,2018-07-09 22:46:08,2859,"Teatr Variété",1,"Salwator",2018-07-09 22:44:00,"6352185295672181140","6351558574044404496","PREDICTED",2,22
82,2018-07-09 22:46:10,3040,"TAURON Arena Kraków Wieczysta",9,"Nowy Bieżanów P+R",2018-07-09 22:46:00,"6352185295672180943","6351558574044625679","PREDICTED",0,17
82,2018-07-09 22:46:11,2811,"Muzeum Lotnictwa",9,"Mistrzejowice",2018-07-09 22:42:00,"6352185295672180984","6351558574044609295","PREDICTED",4,21
82,2018-07-09 22:46:12,407,"Czyżyny",5,"Wzgórza K.",2018-07-09 22:43:00,"6352185295672181187","6351558574044506899","STOPPING",3,NA
82,2018-07-09 22:46:12,408,"Rondo Czyżyńskie",4,"Bronowice Małe",2018-07-09 22:45:00,"6352185295672181644","6351558574044490511","STOPPING",1,11
82,2018-07-09 22:46:13,388,"Dunikowskiego",21,"Kombinat",2018-07-09 22:46:00,"6352185295672180837","6351558574044887843","STOPPING",0,NA
82,2018-07-09 22:46:14,2744,"Plac Centralny im. R.Reagana",14,"Bronowice Małe",2018-07-09 22:46:00,"6352185295672181547","6351558574044752655","PREDICTED",0,10
82,2018-07-09 22:46:15,434,"Wiadukty",4,"Wzgórza K.",2018-07-09 22:46:00,"6352185295672181658","6351558574044470031","PREDICTED",0,NA
82,2018-07-09 22:46:16,459,"Kombinat",22,"Borek Fałęcki",2018-07-09 22:45:00,"6352185295672180884","6351558574044891919","STOPPING",1,5
83,2018-07-09 22:46:20,2691,"Chmieleniec",52,"Czerwone Maki P+R",2018-07-09 22:43:00,"6352185295672180865","6351558574045063950","STOPPING",3,36
83,2018-07-09 22:46:23,572,"Smolki",19,"Borek Fałęcki",2018-07-09 22:45:00,"6352185295672181358","6351558574044834583","PREDICTED",1,12
83,2018-07-09 22:46:23,576,"Kapelanka",22,"Kombinat",2018-07-09 22:45:00,"6352185295672180883","6351558574044904207","STOPPING",1,NA
83,2018-07-09 22:46:25,325,"Wawel",8,"Bronowice Małe",2018-07-09 22:46:00,"6352185295672181347","6351558574044588820","STOPPING",0,12
83,2018-07-09 22:46:28,131,"Dworzec Główny",20,"Mały Płaszów",2018-07-09 22:46:00,"6352185295672181153","6351558574044863257","STOPPING",0,9
83,2018-07-09 22:46:30,624,"Kabel",9,"Nowy Bieżanów P+R",2018-07-09 22:46:00,"6352185295672180962","6351558574044621583","STOPPING",0,28
83,2018-07-09 22:46:31,561,"Lipska",9,"Mistrzejowice",2018-07-09 22:45:00,NA,"6351558574044613391","PLANNED",1,11
83,2018-07-09 22:46:31,561,"Lipska",50,"Prokocim",2018-07-09 22:46:00,"6352185295672181646","6351558574045023004","PREDICTED",0,13
83,2018-07-09 22:46:32,367,"Francesco Nullo",1,"Wzgórza K.",2018-07-09 22:45:00,NA,"6351558574044384017","PLANNED",1,NA
83,2018-07-09 22:46:32,125,"Rondo Mogilskie",14,"Bronowice Małe",2018-07-09 22:46:00,"6352185295672181549","6351558574044748559","STOPPING",0,24
83,2018-07-09 22:46:36,2871,"TAURON Arena Kraków Al. Pokoju",22,"Borek Fałęcki",2018-07-09 22:45:00,NA,"6351558574044920591","PLANNED",1,13
83,2018-07-09 22:46:38,112,"Stella-Sawickiego",5,"Krowodrza Górka",2018-07-09 22:46:00,"6352185295672181172","6351558574044494612","STOPPING",0,14
83,2018-07-09 22:46:39,388,"Dunikowskiego",9,"Mistrzejowice",2018-07-09 22:45:00,NA,"6351558574044605199","PLANNED",1,32
83,2018-07-09 22:46:40,2745,"Rondo Kocmyrzowskie im. Ks. Gorzelanego",21,"Os.Piastów",2018-07-09 22:45:00,NA,"6351558574044879652","PLANNED",1,6
83,2018-07-09 22:46:40,418,"Os.Zgody",1,"Salwator",2018-07-09 22:45:00,NA,"6351558574044359441","PLANNED",1,9
83,2018-07-09 22:46:41,2685,"Jarzębiny",5,"Krowodrza Górka",2018-07-09 22:46:00,"6352185295672181192","6351558574044498708","PREDICTED",0,2
84,2018-07-09 22:46:46,2821,"Łagiewniki ZUS",8,"Borek Fałęcki",2018-07-09 22:44:00,"6352185295672181351","6351558574044601105","PREDICTED",2,23
84,2018-07-09 22:46:48,571,"Korona",13,"Nowy Bieżanów P+R",2018-07-09 22:45:00,NA,"6351558574044691218","PLANNED",1,15
84,2018-07-09 22:46:50,359,"Stradom",6,"Salwator",2018-07-09 22:45:00,"6352185295672181196","6351558574044535575","STOPPING",1,14
84,2018-07-09 22:46:51,1360,"Plac Wszystkich Świętych",8,"Borek Fałęcki",2018-07-09 22:45:00,"6352185295672181348","6351558574044564243","STOPPING",1,13
84,2018-07-09 22:46:51,357,"Poczta Główna",3,"Nowy Bieżanów P+R",2018-07-09 22:45:00,NA,"6351558574044424983","PLANNED",1,8
84,2018-07-09 22:46:56,634,"Wlotowa",3,"Krowodrza Górka",2018-07-09 22:46:00,"6352185295672181344","6351558574044453654","STOPPING",0,7
84,2018-07-09 22:46:59,3158,"Podgórze SKA",24,"Kurdwanów P+R",2018-07-09 22:45:00,NA,"6351558574044945171","PLANNED",1,19
84,2018-07-09 22:47:02,1262,"Rzebika",11,"Mały Płaszów",2018-07-09 22:46:00,"6352185295672180971","6351558574044678934","STOPPING",1,21
84,2018-07-09 22:47:04,2811,"Muzeum Lotnictwa",52,"Czerwone Maki P+R",2018-07-09 22:46:00,"6352185295672181638","6351558574045080335","STOPPING",1,15
84,2018-07-09 22:47:04,407,"Czyżyny",4,"Bronowice Małe",2018-07-09 22:46:00,"6352185295672181644","6351558574044490511","STOPPING",1,12
84,2018-07-09 22:47:04,375,"Mistrzejowice",14,"Bronowice Małe",2018-07-09 22:47:00,"6352185295672181557","6351558574044756751","STOPPING",0,1
84,2018-07-09 22:47:06,2745,"Rondo Kocmyrzowskie im. Ks. Gorzelanego",9,"Nowy Bieżanów P+R",2018-07-09 22:47:00,"6352185295672180978","6351558574044629775","PREDICTED",0,8
84,2018-07-09 22:47:06,429,"Klasztorna",10,"Łagiewniki",2018-07-09 22:44:00,"6352185295672180851","6351558574044642068","PREDICTED",3,4
84,2018-07-09 22:47:07,435,"Darwina",5,"Krowodrza Górka",2018-07-09 22:47:00,"6352185295672181192","6351558574044498708","STOPPING",0,3
85,2018-07-09 22:47:13,747,"Borek Fałęcki",8,"Bronowice Małe",2018-07-09 22:47:00,"6352185295672181359","6351558574044592916","STOPPING",0,1
85,2018-07-09 22:47:13,84,"Biprostal",13,"Bronowice",2018-07-09 22:46:00,"6352185295672181349","6351558574044707602","PREDICTED",1,25
85,2018-07-09 22:47:14,584,"Kobierzyńska",18,"Czerwone Maki P+R",2018-07-09 22:46:00,"6352185295672181560","6351558574044781331","STOPPING",1,19
85,2018-07-09 22:47:17,361,"Orzeszkowej",52,"Czerwone Maki P+R",2018-07-09 22:46:00,"6352185295672181637","6351558574045072141","PREDICTED",1,25
85,2018-07-09 22:47:17,359,"Stradom",52,"Os.Piastów",2018-07-09 22:47:00,"6352185295672181652","6351558574045051663","STOPPING",0,14
85,2018-07-09 22:47:18,1360,"Plac Wszystkich Świętych",6,"Kurdwanów P+R",2018-07-09 22:46:00,"6352185295672181194","6351558574044519191","STOPPING",1,5
85,2018-07-09 22:47:20,1049,"Głowackiego",14,"Bronowice Małe",2018-07-09 22:44:00,"6352185295672180840","6351558574044744462","STOPPING",3,34
85,2018-07-09 22:47:20,136,"Bronowice Wiadukt",8,"Bronowice Małe",2018-07-09 22:47:00,"6352185295672181362","6351558574044580628","STOPPING",0,25
85,2018-07-09 22:47:21,79,"Plac Inwalidów",4,"Kombinat",2018-07-09 22:47:00,"6352185295672181668","6351558574044478223","STOPPING",0,NA
85,2018-07-09 22:47:21,73,"Politechnika",19,"Borek Fałęcki",2018-07-09 22:47:00,"6352185295672181381","6351558574044838679","STOPPING",0,2
85,2018-07-09 22:47:21,131,"Dworzec Główny",2,"Salwator",2018-07-09 22:47:00,"6352185295672181146","6351558574044408614","STOPPING",0,5
85,2018-07-09 22:47:21,131,"Dworzec Główny",3,"Krowodrza Górka",2018-07-09 22:47:00,"6352185295672181339","6351558574044441367","STOPPING",0,18
85,2018-07-09 22:47:22,70,"Dworzec Towarowy",5,"Wzgórza K.",2018-07-09 22:47:00,"6352185295672181159","6351558574044510995","STOPPING",0,NA
85,2018-07-09 22:47:22,716,"Piaski Nowe",6,"Salwator",2018-07-09 22:46:00,"6352185295672181195","6351558574044543767","STOPPING",1,4
85,2018-07-09 22:47:24,621,"Cmentarz Podgórski",24,"Bronowice Małe",2018-07-09 22:45:00,"6352185295672181042","6351558574044928787","STOPPING",2,9
85,2018-07-09 22:47:26,125,"Rondo Mogilskie",10,"Łagiewniki",2018-07-09 22:46:00,"6352185295672180893","6351558574044637972","STOPPING",1,16
85,2018-07-09 22:47:28,113,"AWF",5,"Krowodrza Górka",2018-07-09 22:47:00,"6352185295672181172","6351558574044494612","PREDICTED",0,15
85,2018-07-09 22:47:28,113,"AWF",9,"Mistrzejowice",2018-07-09 22:44:00,"6352185295672180984","6351558574044609295","PREDICTED",3,22
85,2018-07-09 22:47:30,413,"Os.Kolorowe",14,"Bronowice Małe",2018-07-09 22:47:00,"6352185295672181547","6351558574044752655","PREDICTED",0,11
85,2018-07-09 22:47:30,424,"Os.Na Skarpie",10,"Kopiec Wandy",2018-07-09 22:47:00,"6352185295672180897","6351558574044646163","PREDICTED",0,23
85,2018-07-09 22:47:31,435,"Darwina",4,"Wzgórza K.",2018-07-09 22:47:00,"6352185295672181658","6351558574044470031","PREDICTED",0,NA
86,2018-07-09 22:47:37,615,"Sanktuarium Bożego Miłosierdzia",8,"Borek Fałęcki",2018-07-09 22:45:00,"6352185295672181351","6351558574044601105","PREDICTED",2,24
86,2018-07-09 22:47:39,575,"Szwedzka",22,"Kombinat",2018-07-09 22:46:00,"6352185295672180883","6351558574044904207","PREDICTED",1,NA
86,2018-07-09 22:47:40,313,"Komorowskiego",1,"Wzgórza K.",2018-07-09 22:47:00,"6352185295672181145","6351558574044392209","STOPPING",0,NA
86,2018-07-09 22:47:42,88,"Uniwersytet Pedagogiczny",14,"Mistrzejowice",2018-07-09 22:47:00,"6352185295672181546","6351558574044740367","STOPPING",0,6
86,2018-07-09 22:47:42,61,"Bratysławska",50,"Prokocim",2018-07-09 22:47:00,"6352185295672181642","6351558574044998429","STOPPING",0,2
86,2018-07-09 22:47:44,71,"Nowy Kleparz",18,"Krowodrza Górka",2018-07-09 22:47:00,"6352185295672181551","6351558574044801812","STOPPING",0,22
86,2018-07-09 22:47:46,3175,"Nowy Bieżanów P+R",13,"Bronowice",2018-07-09 22:46:00,NA,"6351558574044723985","PLANNED",1,1
86,2018-07-09 22:47:46,621,"Cmentarz Podgórski",24,"Kurdwanów P+R",2018-07-09 22:46:00,NA,"6351558574044945171","PLANNED",1,20
86,2018-07-09 22:47:46,560,"Gromadzka",9,"Mistrzejowice",2018-07-09 22:46:00,NA,"6351558574044613391","PLANNED",1,12
86,2018-07-09 22:47:47,561,"Lipska",11,"Czerwone Maki P+R",2018-07-09 22:46:00,"6352185295672180940","6351558574044674839","PREDICTED",1,3
86,2018-07-09 22:47:48,368,"Fabryczna",1,"Wzgórza K.",2018-07-09 22:46:00,NA,"6351558574044384017","PLANNED",1,NA
86,2018-07-09 22:47:49,130,"Białucha",9,"Nowy Bieżanów P+R",2018-07-09 22:47:00,"6352185295672180943","6351558574044625679","PREDICTED",0,18
86,2018-07-09 22:47:50,3033,"Plaza",22,"Borek Fałęcki",2018-07-09 22:46:00,NA,"6351558574044920591","PLANNED",1,14
86,2018-07-09 22:47:51,408,"Rondo Czyżyńskie",22,"Kombinat",2018-07-09 22:46:00,NA,"6351558574044900111","PLANNED",1,NA
86,2018-07-09 22:47:52,392,"DH Wanda",21,"Os.Piastów",2018-07-09 22:46:00,NA,"6351558574044879652","PLANNED",1,7
87,2018-07-09 22:48:01,922,"Łagiewniki",19,"Dworzec Tow.",2018-07-09 22:47:00,"6352185295672181176","6351558574044826391","PREDICTED",1,NA
87,2018-07-09 22:48:03,359,"Stradom",22,"Borek Fałęcki",2018-07-09 22:46:00,"6352185295672180886","6351558574044916495","STOPPING",2,23
87,2018-07-09 22:48:04,2741,"Św.Gertrudy",8,"Borek Fałęcki",2018-07-09 22:47:00,"6352185295672181348","6351558574044564243","STOPPING",1,14
87,2018-07-09 22:48:04,2741,"Św.Gertrudy",8,"Bronowice Małe",2018-07-09 22:47:00,"6352185295672181347","6351558574044588820","STOPPING",1,13
87,2018-07-09 22:48:05,78,"Batorego",4,"Bronowice Małe",2018-07-09 22:47:00,"6352185295672181665","6351558574044486414","STOPPING",1,24
87,2018-07-09 22:48:05,77,"Teatr Bagatela",18,"Czerwone Maki P+R",2018-07-09 22:48:00,"6352185295672181540","6351558574044789523","STOPPING",0,8
87,2018-07-09 22:48:06,3032,"Stary Kleparz",20,"Cichy Kącik",2018-07-09 22:48:00,"6352185295672181161","6351558574044846874","STOPPING",0,12
87,2018-07-09 22:48:09,365,"Rondo Grzegórzeckie",14,"Mistrzejowice",2018-07-09 22:47:00,"6352185295672181541","6351558574044736271","STOPPING",1,16
87,2018-07-09 22:48:09,365,"Rondo Grzegórzeckie",1,"Salwator",2018-07-09 22:47:00,"6352185295672181140","6351558574044404496","PREDICTED",1,23
87,2018-07-09 22:48:11,125,"Rondo Mogilskie",10,"Kopiec Wandy",2018-07-09 22:47:00,"6352185295672180852","6351558574044650259","STOPPING",1,12
87,2018-07-09 22:48:13,112,"Stella-Sawickiego",52,"Os.Piastów",2018-07-09 22:48:00,"6352185295672181660","6351558574045043469","STOPPING",0,25
87,2018-07-09 22:48:13,112,"Stella-Sawickiego",4,"Bronowice Małe",2018-07-09 22:47:00,"6352185295672181644","6351558574044490511","STOPPING",1,13
87,2018-07-09 22:48:15,2685,"Jarzębiny",4,"Wzgórza K.",2018-07-09 22:48:00,"6352185295672181658","6351558574044470031","STOPPING",0,NA
88,2018-07-09 22:48:20,126,"Lubicz",20,"Mały Płaszów",2018-07-09 22:48:00,"6352185295672181153","6351558574044863257","PREDICTED",0,10
88,2018-07-09 22:48:20,126,"Lubicz",14,"Bronowice Małe",2018-07-09 22:48:00,"6352185295672181549","6351558574044748559","PREDICTED",0,25
88,2018-07-09 22:48:21,824,"Borek Fałęcki I",8,"Bronowice Małe",2018-07-09 22:48:00,"6352185295672181359","6351558574044592916","STOPPING",0,2
88,2018-07-09 22:48:23,922,"Łagiewniki",11,"Mały Płaszów",2018-07-09 22:48:00,"6352185295672180961","6351558574044662551","PREDICTED",0,10
88,2018-07-09 22:48:27,88,"Uniwersytet Pedagogiczny",13,"Bronowice",2018-07-09 22:47:00,"6352185295672181349","6351558574044707602","PREDICTED",1,26
88,2018-07-09 22:48:27,78,"Batorego",4,"Kombinat",2018-07-09 22:48:00,"6352185295672181668","6351558574044478223","STOPPING",0,NA
88,2018-07-09 22:48:28,77,"Teatr Bagatela",24,"Kurdwanów P+R",2018-07-09 22:48:00,"6352185295672181055","6351558574044953362","PREDICTED",0,11
88,2018-07-09 22:48:29,630,"Bieżanowska",3,"Krowodrza Górka",2018-07-09 22:48:00,"6352185295672181344","6351558574044453654","STOPPING",0,8
88,2018-07-09 22:48:30,681,"Teligi",3,"Nowy Bieżanów P+R",2018-07-09 22:48:00,"6352185295672181346","6351558574044420887","STOPPING",0,21
88,2018-07-09 22:48:31,3158,"Podgórze SKA",24,"Bronowice Małe",2018-07-09 22:47:00,"6352185295672181042","6351558574044928787","STOPPING",1,10
88,2018-07-09 22:48:31,2870,"Dworzec Płaszów Estakada",50,"Prokocim",2018-07-09 22:48:00,"6352185295672181646","6351558574045023004","STOPPING",0,14
88,2018-07-09 22:48:35,408,"Rondo Czyżyńskie",4,"Wzgórza K.",2018-07-09 22:47:00,"6352185295672181655","6351558574044474127","STOPPING",1,NA
88,2018-07-09 22:48:36,2538,"Miśnieńska",14,"Bronowice Małe",2018-07-09 22:48:00,"6352185295672181557","6351558574044756751","STOPPING",0,2
88,2018-07-09 22:48:36,379,"Piasta Kołodzieja",52,"Czerwone Maki P+R",2018-07-09 22:48:00,"6352185295672181649","6351558574045088527","STOPPING",0,2
88,2018-07-09 22:48:38,434,"Wiadukty",5,"Krowodrza Górka",2018-07-09 22:48:00,"6352185295672181192","6351558574044498708","STOPPING",0,4
89,2018-07-09 22:48:44,311,"Salwator",2,"Cm. Rakowicki",2018-07-09 22:48:00,NA,"6351558574044416805","PLANNED",0,NA
89,2018-07-09 22:48:45,611,"Rzemieślnicza",19,"Dworzec Tow.",2018-07-09 22:48:00,"6352185295672181176","6351558574044826391","PREDICTED",0,NA
89,2018-07-09 22:48:47,360,"Plac Wolnica",13,"Bronowice",2018-07-09 22:48:00,"6352185295672181340","6351558574044715795","STOPPING",0,15
89,2018-07-09 22:48:48,325,"Wawel",6,"Salwator",2018-07-09 22:47:00,"6352185295672181196","6351558574044535575","STOPPING",1,15
89,2018-07-09 22:48:48,2741,"Św.Gertrudy",6,"Kurdwanów P+R",2018-07-09 22:48:00,"6352185295672181194","6351558574044519191","PREDICTED",0,6
89,2018-07-09 22:48:48,358,"Starowiślna",3,"Nowy Bieżanów P+R",2018-07-09 22:47:00,NA,"6351558574044424983","PLANNED",1,9
89,2018-07-09 22:48:49,89,"Bronowice",14,"Bronowice Małe",2018-07-09 22:46:00,"6352185295672180840","6351558574044744462","STOPPING",2,35
89,2018-07-09 22:48:51,1173,"Dworzec Główny Tunel",19,"Borek Fałęcki",2018-07-09 22:48:00,"6352185295672181381","6351558574044838679","STOPPING",0,3
89,2018-07-09 22:48:51,632,"Dauna",6,"Salwator",2018-07-09 22:48:00,"6352185295672181195","6351558574044543767","STOPPING",0,5
89,2018-07-09 22:48:52,679,"Ćwiklińskiej",13,"Bronowice",2018-07-09 22:47:00,NA,"6351558574044723985","PLANNED",1,2
89,2018-07-09 22:48:53,569,"Limanowskiego",13,"Nowy Bieżanów P+R",2018-07-09 22:47:00,NA,"6351558574044691218","PLANNED",1,16
89,2018-07-09 22:48:54,2859,"Teatr Variété",14,"Mistrzejowice",2018-07-09 22:48:00,"6352185295672181541","6351558574044736271","STOPPING",0,17
89,2018-07-09 22:48:54,369,"Ofiar Dąbia",1,"Wzgórza K.",2018-07-09 22:47:00,NA,"6351558574044384017","PLANNED",1,NA
89,2018-07-09 22:48:56,2811,"Muzeum Lotnictwa",5,"Krowodrza Górka",2018-07-09 22:48:00,"6352185295672181172","6351558574044494612","PREDICTED",0,16
89,2018-07-09 22:48:57,113,"AWF",4,"Bronowice Małe",2018-07-09 22:48:00,"6352185295672181644","6351558574044490511","PREDICTED",0,14
89,2018-07-09 22:48:57,112,"Stella-Sawickiego",9,"Mistrzejowice",2018-07-09 22:46:00,"6352185295672180984","6351558574044609295","STOPPING",2,23
89,2018-07-09 22:48:59,383,"Rondo Piastowskie",9,"Mistrzejowice",2018-07-09 22:47:00,NA,"6351558574044605199","PLANNED",1,33
89,2018-07-09 22:49:00,424,"Os.Na Skarpie",10,"Łagiewniki",2018-07-09 22:46:00,"6352185295672180851","6351558574044642068","PREDICTED",3,5
89,2018-07-09 22:49:00,429,"Klasztorna",10,"Kopiec Wandy",2018-07-09 22:49:00,"6352185295672180897","6351558574044646163","PREDICTED",0,24
90,2018-07-09 22:49:06,126,"Lubicz",10,"Łagiewniki",2018-07-09 22:48:00,"6352185295672180893","6351558574044637972","STOPPING",1,17
90,2018-07-09 22:49:08,311,"Salwator",2,"Cm. Rakowicki",2018-07-09 22:48:00,NA,"6351558574044416805","PLANNED",1,NA
90,2018-07-09 22:49:08,311,"Salwator",2,"Cm. Rakowicki",2018-07-09 22:49:00,NA,"6351558574044416805","PLANNED",0,NA
90,2018-07-09 22:49:08,2686,"Lipińskiego",18,"Czerwone Maki P+R",2018-07-09 22:48:00,"6352185295672181560","6351558574044781331","STOPPING",1,20
90,2018-07-09 22:49:10,3039,"Centrum Kongresowe ICE",52,"Czerwone Maki P+R",2018-07-09 22:48:00,"6352185295672181637","6351558574045072141","STOPPING",1,26
90,2018-07-09 22:49:11,319,"Jubilat",1,"Wzgórza K.",2018-07-09 22:49:00,"6352185295672181145","6351558574044392209","STOPPING",0,NA
90,2018-07-09 22:49:11,361,"Orzeszkowej",22,"Borek Fałęcki",2018-07-09 22:48:00,"6352185295672180886","6351558574044916495","PREDICTED",1,24
90,2018-07-09 22:49:14,136,"Bronowice Wiadukt",8,"Borek Fałęcki",2018-07-09 22:48:00,"6352185295672181360","6351558574044572435","STOPPING",1,2
90,2018-07-09 22:49:15,73,"Politechnika",5,"Wzgórza K.",2018-07-09 22:49:00,"6352185295672181159","6351558574044510995","STOPPING",0,NA
90,2018-07-09 22:49:15,73,"Politechnika",19,"Dworzec Tow.",2018-07-09 22:49:00,"6352185295672181160","6351558574044822294","PREDICTED",0,NA
90,2018-07-09 22:49:15,3032,"Stary Kleparz",2,"Salwator",2018-07-09 22:49:00,"6352185295672181146","6351558574044408614","STOPPING",0,6
90,2018-07-09 22:49:15,2608,"Dworzec Główny Zachód",3,"Krowodrza Górka",2018-07-09 22:49:00,"6352185295672181339","6351558574044441367","PREDICTED",0,19
90,2018-07-09 22:49:16,3036,"Szpital Narutowicza",50,"Prokocim",2018-07-09 22:48:00,"6352185295672181642","6351558574044998429","STOPPING",1,3
90,2018-07-09 22:49:18,2582,"Nowy Prokocim",3,"Nowy Bieżanów P+R",2018-07-09 22:49:00,"6352185295672181346","6351558574044420887","STOPPING",0,22
90,2018-07-09 22:49:19,2870,"Dworzec Płaszów Estakada",11,"Czerwone Maki P+R",2018-07-09 22:48:00,"6352185295672180940","6351558574044674839","PREDICTED",1,4
90,2018-07-09 22:49:19,365,"Rondo Grzegórzeckie",50,"Krowodrza Górka",2018-07-09 22:48:00,"6352185295672181650","6351558574045002523","STOPPING",1,11
90,2018-07-09 22:49:23,377,"Os.Złotego Wieku",14,"Bronowice Małe",2018-07-09 22:49:00,"6352185295672181557","6351558574044756751","PREDICTED",0,3
90,2018-07-09 22:49:24,382,"Kleeberga",52,"Czerwone Maki P+R",2018-07-09 22:49:00,"6352185295672181649","6351558574045088527","STOPPING",0,3
91,2018-07-09 22:49:32,746,"Solvay",8,"Borek Fałęcki",2018-07-09 22:47:00,"6352185295672181351","6351558574044601105","PREDICTED",2,25
91,2018-07-09 22:49:32,746,"Solvay",8,"Bronowice Małe",2018-07-09 22:49:00,"6352185295672181359","6351558574044592916","STOPPING",0,3
91,2018-07-09 22:49:32,84,"Biprostal",14,"Mistrzejowice",2018-07-09 22:49:00,"6352185295672181546","6351558574044740367","STOPPING",0,7
91,2018-07-09 22:49:32,311,"Salwator",2,"Cm. Rakowicki",2018-07-09 22:48:00,NA,"6351558574044416805","PLANNED",1,NA
91,2018-07-09 22:49:32,311,"Salwator",2,"Cm. Rakowicki",2018-07-09 22:49:00,NA,"6351558574044416805","PLANNED",0,NA
91,2018-07-09 22:49:36,325,"Wawel",8,"Borek Fałęcki",2018-07-09 22:49:00,"6352185295672181348","6351558574044564243","STOPPING",0,15
91,2018-07-09 22:49:36,1360,"Plac Wszystkich Świętych",8,"Bronowice Małe",2018-07-09 22:49:00,"6352185295672181347","6351558574044588820","STOPPING",0,14
91,2018-07-09 22:49:36,133,"Wesele",14,"Bronowice Małe",2018-07-09 22:47:00,"6352185295672180840","6351558574044744462","STOPPING",2,36
91,2018-07-09 22:49:38,79,"Plac Inwalidów",4,"Bronowice Małe",2018-07-09 22:49:00,"6352185295672181665","6351558574044486414","STOPPING",0,25
91,2018-07-09 22:49:38,79,"Plac Inwalidów",13,"Nowy Bieżanów P+R",2018-07-09 22:49:00,"6352185295672181370","6351558574044699411","STOPPING",0,6
91,2018-07-09 22:49:38,83,"Urzędnicza",24,"Bronowice Małe",2018-07-09 22:49:00,"6352185295672181038","6351558574044969747","STOPPING",0,21
91,2018-07-09 22:49:40,2582,"Nowy Prokocim",13,"Bronowice",2018-07-09 22:48:00,NA,"6351558574044723985","PLANNED",1,3
91,2018-07-09 22:49:41,623,"Dworcowa",24,"Kurdwanów P+R",2018-07-09 22:48:00,NA,"6351558574044945171","PLANNED",1,21
91,2018-07-09 22:49:43,370,"Dąbie",22,"Borek Fałęcki",2018-07-09 22:48:00,NA,"6351558574044920591","PLANNED",1,15
91,2018-07-09 22:49:43,370,"Dąbie",1,"Wzgórza K.",2018-07-09 22:48:00,NA,"6351558574044384017","PLANNED",1,NA
91,2018-07-09 22:49:43,567,"Kuklińskiego",9,"Mistrzejowice",2018-07-09 22:48:00,NA,"6351558574044613391","PLANNED",1,13
91,2018-07-09 22:49:43,129,"Cystersów",10,"Kopiec Wandy",2018-07-09 22:48:00,"6352185295672180852","6351558574044650259","PREDICTED",1,13
91,2018-07-09 22:49:44,3040,"TAURON Arena Kraków Wieczysta",52,"Czerwone Maki P+R",2018-07-09 22:49:00,"6352185295672181638","6351558574045080335","STOPPING",0,16
91,2018-07-09 22:49:46,377,"Os.Złotego Wieku",9,"Mistrzejowice",2018-07-09 22:48:00,NA,"6351558574044605199","PLANNED",1,34
91,2018-07-09 22:49:47,392,"DH Wanda",21,"Kombinat",2018-07-09 22:49:00,"6352185295672180837","6351558574044887843","STOPPING",0,NA
