"index","time_stamp","stop","number","direction","plannedTime","vehicleId","tripId","status"
98,2018-07-09 22:52:23,79,"14","Mistrzejowice",2018-07-09 22:52:00,"6352185295672181546","6351558574044740367","STOPPING"
98,2018-07-09 22:52:26,623,"3","Krowodrza Górka",2018-07-09 22:51:00,"6352185295672181344","6351558574044453654","STOPPING"
98,2018-07-09 22:52:28,369,"14","Mistrzejowice",2018-07-09 22:51:00,"6352185295672181541","6351558574044736271","STOPPING"
98,2018-07-09 22:52:28,129,"52","Czerwone Maki P+R",2018-07-09 22:52:00,"6352185295672181638","6351558574045080335","PREDICTED"
99,2018-07-09 22:52:45,322,"6","Salwator",2018-07-09 22:52:00,"6352185295672181196","6351558574044535575","STOPPING"
99,2018-07-09 22:52:46,1360,"18","Czerwone Maki P+R",2018-07-09 22:51:00,"6352185295672181540","6351558574044789523","STOPPING"
99,2018-07-09 22:52:47,88,"24","Bronowice Małe",2018-07-09 22:52:00,"6352185295672181038","6351558574044969747","STOPPING"
99,2018-07-09 22:52:49,3032,"14","Bronowice Małe",2018-07-09 22:52:00,"6352185295672181549","6351558574044748559","STOPPING"
99,2018-07-09 22:52:50,682,"13","Bronowice",2018-07-09 22:51:00,NA,"6351558574044723985","PLANNED"
99,2018-07-09 22:52:51,679,"9","Mistrzejowice",2018-07-09 22:51:00,NA,"6351558574044617487","PLANNED"
99,2018-07-09 22:52:51,621,"11","Czerwone Maki P+R",2018-07-09 22:52:00,"6352185295672180940","6351558574044674839","PREDICTED"
99,2018-07-09 22:52:52,570,"3","Nowy Bieżanów P+R",2018-07-09 22:51:00,NA,"6351558574044424983","PLANNED"
99,2018-07-09 22:52:53,367,"22","Borek Fałęcki",2018-07-09 22:51:00,NA,"6351558574044920591","PLANNED"
99,2018-07-09 22:52:54,125,"5","Wzgórza K.",2018-07-09 22:52:00,"6352185295672181159","6351558574044510995","STOPPING"
99,2018-07-09 22:52:54,3040,"4","Bronowice Małe",2018-07-09 22:52:00,"6352185295672181644","6351558574044490511","PREDICTED"
99,2018-07-09 22:52:56,408,"9","Mistrzejowice",2018-07-09 22:50:00,"6352185295672180984","6351558574044609295","PREDICTED"
99,2018-07-09 22:52:57,2744,"22","Kombinat",2018-07-09 22:51:00,NA,"6351558574044900111","PLANNED"
99,2018-07-09 22:52:57,413,"10","Łagiewniki",2018-07-09 22:50:00,"6352185295672180851","6351558574044642068","PREDICTED"
100,2018-07-09 22:53:04,2691,"18","Krowodrza Górka",2018-07-09 22:52:00,"6352185295672181550","6351558574044818196","STOPPING"
100,2018-07-09 22:53:08,575,"22","Borek Fałęcki",2018-07-09 22:51:00,"6352185295672180886","6351558574044916495","STOPPING"
100,2018-07-09 22:53:09,359,"22","Kombinat",2018-07-09 22:51:00,"6352185295672180883","6351558574044904207","STOPPING"
100,2018-07-09 22:53:10,360,"8","Borek Fałęcki",2018-07-09 22:53:00,"6352185295672181348","6351558574044564243","PREDICTED"
100,2018-07-09 22:53:10,358,"1","Salwator",2018-07-09 22:51:00,"6352185295672181140","6351558574044404496","STOPPING"
100,2018-07-09 22:53:11,362,"24","Bronowice Małe",2018-07-09 22:53:00,"6352185295672181042","6351558574044928787","STOPPING"
100,2018-07-09 22:53:11,87,"20","Mały Płaszów",2018-07-09 22:53:00,"6352185295672181137","6351558574044871449","STOPPING"
100,2018-07-09 22:53:12,61,"18","Krowodrza Górka",2018-07-09 22:53:00,"6352185295672181551","6351558574044801812","STOPPING"
100,2018-07-09 22:53:12,73,"50","Prokocim",2018-07-09 22:53:00,"6352185295672181642","6351558574044998429","PREDICTED"
100,2018-07-09 22:53:17,370,"14","Mistrzejowice",2018-07-09 22:52:00,"6352185295672181541","6351558574044736271","STOPPING"
100,2018-07-09 22:53:18,3040,"10","Kopiec Wandy",2018-07-09 22:52:00,"6352185295672180852","6351558574044650259","STOPPING"
100,2018-07-09 22:53:18,130,"5","Krowodrza Górka",2018-07-09 22:52:00,"6352185295672181172","6351558574044494612","STOPPING"
100,2018-07-09 22:53:19,3041,"14","Bronowice Małe",2018-07-09 22:52:00,"6352185295672181547","6351558574044752655","PREDICTED"
100,2018-07-09 22:53:21,2744,"4","Wzgórza K.",2018-07-09 22:52:00,"6352185295672181655","6351558574044474127","STOPPING"
100,2018-07-09 22:53:21,2745,"14","Mistrzejowice",2018-07-09 22:53:00,"6352185295672180864","6351558574044732175","STOPPING"
101,2018-07-09 22:53:29,747,"22","Kombinat",2018-07-09 22:53:00,"6352185295672180859","6351558574044908303","STOPPING"
101,2018-07-09 22:53:29,84,"4","Bronowice Małe",2018-07-09 22:53:00,"6352185295672181665","6351558574044486414","STOPPING"
101,2018-07-09 22:53:30,589,"18","Czerwone Maki P+R",2018-07-09 22:53:00,"6352185295672181560","6351558574044781331","STOPPING"
101,2018-07-09 22:53:31,577,"52","Czerwone Maki P+R",2018-07-09 22:52:00,"6352185295672181637","6351558574045072141","STOPPING"
101,2018-07-09 22:53:33,359,"6","Kurdwanów P+R",2018-07-09 22:52:00,"6352185295672181194","6351558574044519191","PREDICTED"
101,2018-07-09 22:53:34,2741,"13","Bronowice",2018-07-09 22:53:00,"6352185295672181340","6351558574044715795","STOPPING"
101,2018-07-09 22:53:34,357,"10","Łagiewniki",2018-07-09 22:52:00,"6352185295672180893","6351558574044637972","STOPPING"
101,2018-07-09 22:53:35,1049,"8","Borek Fałęcki",2018-07-09 22:53:00,"6352185295672181360","6351558574044572435","STOPPING"
101,2018-07-09 22:53:35,61,"3","Nowy Bieżanów P+R",2018-07-09 22:53:00,"6352185295672181363","6351558574044433175","STOPPING"
101,2018-07-09 22:53:35,78,"14","Mistrzejowice",2018-07-09 22:53:00,"6352185295672181546","6351558574044740367","STOPPING"
101,2018-07-09 22:53:37,1173,"50","Krowodrza Górka",2018-07-09 22:52:00,"6352185295672181650","6351558574045002523","STOPPING"
101,2018-07-09 22:53:37,70,"3","Krowodrza Górka",2018-07-09 22:53:00,"6352185295672181339","6351558574044441367","PREDICTED"
101,2018-07-09 22:53:38,637,"13","Bronowice",2018-07-09 22:52:00,NA,"6351558574044723985","PLANNED"
101,2018-07-09 22:53:38,2582,"9","Mistrzejowice",2018-07-09 22:52:00,NA,"6351558574044617487","PLANNED"
101,2018-07-09 22:53:39,623,"13","Nowy Bieżanów P+R",2018-07-09 22:52:00,NA,"6351558574044691218","PLANNED"
101,2018-07-09 22:53:40,2859,"22","Borek Fałęcki",2018-07-09 22:52:00,NA,"6351558574044920591","PLANNED"
101,2018-07-09 22:53:42,930,"1","Wzgórza K.",2018-07-09 22:52:00,NA,"6351558574044384017","PLANNED"
101,2018-07-09 22:53:43,408,"1","Salwator",2018-07-09 22:52:00,NA,"6351558574044359441","PLANNED"
101,2018-07-09 22:53:44,382,"21","Os.Piastów",2018-07-09 22:52:00,NA,"6351558574044879652","PLANNED"
102,2018-07-09 22:53:55,572,"11","Mały Płaszów",2018-07-09 22:52:00,"6352185295672180961","6351558574044662551","STOPPING"
102,2018-07-09 22:53:56,319,"2","Cm. Rakowicki",2018-07-09 22:52:00,NA,"6351558574044416805","PLANNED"
102,2018-07-09 22:53:57,2741,"18","Czerwone Maki P+R",2018-07-09 22:53:00,"6352185295672181540","6351558574044789523","STOPPING"
102,2018-07-09 22:53:58,77,"8","Bronowice Małe",2018-07-09 22:53:00,"6352185295672181347","6351558574044588820","STOPPING"
102,2018-07-09 22:54:02,3158,"11","Czerwone Maki P+R",2018-07-09 22:54:00,"6352185295672180940","6351558574044674839","STOPPING"
102,2018-07-09 22:54:03,1154,"20","Mały Płaszów",2018-07-09 22:54:00,"6352185295672181153","6351558574044863257","STOPPING"
102,2018-07-09 22:54:03,365,"19","Borek Fałęcki",2018-07-09 22:53:00,"6352185295672181381","6351558574044838679","STOPPING"
102,2018-07-09 22:54:05,129,"5","Wzgórza K.",2018-07-09 22:53:00,"6352185295672181159","6351558574044510995","STOPPING"
103,2018-07-09 22:54:16,2691,"52","Os.Piastów",2018-07-09 22:51:00,"6352185295672180865","6351558574045063951","STOPPING"
103,2018-07-09 22:54:18,611,"10","Kopiec Wandy",2018-07-09 22:54:00,"6352185295672180839","6351558574044658453","PREDICTED"
103,2018-07-09 22:54:19,922,"8","Bronowice Małe",2018-07-09 22:54:00,"6352185295672181359","6351558574044592916","STOPPING"
103,2018-07-09 22:54:19,576,"22","Borek Fałęcki",2018-07-09 22:53:00,"6352185295672180886","6351558574044916495","PREDICTED"
103,2018-07-09 22:54:20,319,"6","Salwator",2018-07-09 22:54:00,"6352185295672181196","6351558574044535575","STOPPING"
103,2018-07-09 22:54:20,322,"2","Salwator",2018-07-09 22:54:00,"6352185295672181146","6351558574044408614","STOPPING"
103,2018-07-09 22:54:22,1049,"24","Bronowice Małe",2018-07-09 22:53:00,"6352185295672181038","6351558574044969747","STOPPING"
103,2018-07-09 22:54:24,131,"52","Os.Piastów",2018-07-09 22:54:00,"6352185295672181652","6351558574045051663","STOPPING"
103,2018-07-09 22:54:25,634,"50","Prokocim",2018-07-09 22:54:00,"6352185295672181646","6351558574045023004","STOPPING"
103,2018-07-09 22:54:26,621,"3","Krowodrza Górka",2018-07-09 22:53:00,"6352185295672181344","6351558574044453654","STOPPING"
103,2018-07-09 22:54:28,125,"52","Czerwone Maki P+R",2018-07-09 22:54:00,"6352185295672181638","6351558574045080335","STOPPING"
103,2018-07-09 22:54:28,130,"4","Bronowice Małe",2018-07-09 22:53:00,"6352185295672181644","6351558574044490511","STOPPING"
103,2018-07-09 22:54:29,3033,"14","Mistrzejowice",2018-07-09 22:53:00,"6352185295672181541","6351558574044736271","PREDICTED"
103,2018-07-09 22:54:31,392,"52","Czerwone Maki P+R",2018-07-09 22:54:00,"6352185295672181649","6351558574045088527","STOPPING"
103,2018-07-09 22:54:31,413,"9","Mistrzejowice",2018-07-09 22:52:00,"6352185295672180984","6351558574044609295","PREDICTED"
104,2018-07-09 22:54:38,2690,"52","Os.Piastów",2018-07-09 22:53:00,NA,"6351558574045063951","PLANNED"
104,2018-07-09 22:54:38,2690,"18","Czerwone Maki P+R",2018-07-09 22:54:00,"6352185295672181560","6351558574044781331","STOPPING"
104,2018-07-09 22:54:38,3176,"24","Bronowice Małe",2018-07-09 22:53:00,NA,"6351558574044936980","PLANNED"
104,2018-07-09 22:54:38,824,"22","Kombinat",2018-07-09 22:54:00,"6352185295672180859","6351558574044908303","PREDICTED"
104,2018-07-09 22:54:39,320,"20","Mały Płaszów",2018-07-09 22:54:00,"6352185295672181137","6351558574044871449","PREDICTED"
104,2018-07-09 22:54:40,922,"10","Kopiec Wandy",2018-07-09 22:53:00,NA,"6351558574044658453","PLANNED"
104,2018-07-09 22:54:42,322,"13","Nowy Bieżanów P+R",2018-07-09 22:54:00,"6352185295672181370","6351558574044699411","PREDICTED"
104,2018-07-09 22:54:43,2741,"10","Łagiewniki",2018-07-09 22:53:00,"6352185295672180893","6351558574044637972","STOPPING"
104,2018-07-09 22:54:44,88,"8","Borek Fałęcki",2018-07-09 22:54:00,"6352185295672181360","6351558574044572435","STOPPING"
104,2018-07-09 22:54:44,88,"4","Bronowice Małe",2018-07-09 22:54:00,"6352185295672181665","6351558574044486414","STOPPING"
104,2018-07-09 22:54:46,1173,"50","Prokocim",2018-07-09 22:54:00,"6352185295672181642","6351558574044998429","STOPPING"
104,2018-07-09 22:54:47,630,"24","Kurdwanów P+R",2018-07-09 22:53:00,NA,"6351558574044945171","PLANNED"
104,2018-07-09 22:54:47,634,"13","Bronowice",2018-07-09 22:53:00,NA,"6351558574044723985","PLANNED"
104,2018-07-09 22:54:47,681,"9","Mistrzejowice",2018-07-09 22:53:00,NA,"6351558574044617487","PLANNED"
104,2018-07-09 22:54:48,624,"50","Krowodrza Górka",2018-07-09 22:54:00,"6352185295672181641","6351558574045014811","STOPPING"
104,2018-07-09 22:54:48,623,"6","Salwator",2018-07-09 22:53:00,"6352185295672181195","6351558574044543767","PREDICTED"
104,2018-07-09 22:54:51,129,"5","Krowodrza Górka",2018-07-09 22:54:00,"6352185295672181172","6351558574044494612","STOPPING"
104,2018-07-09 22:54:52,930,"14","Bronowice Małe",2018-07-09 22:54:00,"6352185295672181547","6351558574044752655","PREDICTED"
104,2018-07-09 22:54:52,2811,"10","Kopiec Wandy",2018-07-09 22:53:00,"6352185295672180852","6351558574044650259","STOPPING"
104,2018-07-09 22:54:53,409,"1","Salwator",2018-07-09 22:53:00,NA,"6351558574044359441","PLANNED"
104,2018-07-09 22:54:54,392,"14","Mistrzejowice",2018-07-09 22:54:00,"6352185295672180864","6351558574044732175","STOPPING"
104,2018-07-09 22:54:54,379,"21","Os.Piastów",2018-07-09 22:53:00,NA,"6351558574044879652","PLANNED"
104,2018-07-09 22:54:54,2744,"5","Wzgórza K.",2018-07-09 22:52:00,"6352185295672181187","6351558574044506899","STOPPING"
104,2018-07-09 22:54:55,423,"22","Kombinat",2018-07-09 22:53:00,NA,"6351558574044900111","PLANNED"
104,2018-07-09 22:54:55,423,"4","Wzgórza K.",2018-07-09 22:54:00,"6352185295672181655","6351558574044474127","STOPPING"
105,2018-07-09 22:55:03,3038,"11","Mały Płaszów",2018-07-09 22:55:00,"6352185295672180970","6351558574044666648","STOPPING"
105,2018-07-09 22:55:04,746,"22","Kombinat",2018-07-09 22:55:00,"6352185295672180859","6351558574044908303","PREDICTED"
105,2018-07-09 22:55:04,571,"11","Mały Płaszów",2018-07-09 22:54:00,"6352185295672180961","6351558574044662551","STOPPING"
105,2018-07-09 22:55:04,571,"8","Borek Fałęcki",2018-07-09 22:55:00,"6352185295672181348","6351558574044564243","STOPPING"
105,2018-07-09 22:55:05,584,"52","Czerwone Maki P+R",2018-07-09 22:54:00,"6352185295672181637","6351558574045072141","STOPPING"
105,2018-07-09 22:55:05,577,"22","Borek Fałęcki",2018-07-09 22:54:00,"6352185295672180886","6351558574044916495","PREDICTED"
105,2018-07-09 22:55:07,313,"6","Salwator",2018-07-09 22:55:00,"6352185295672181196","6351558574044535575","PREDICTED"
105,2018-07-09 22:55:08,1360,"13","Bronowice",2018-07-09 22:55:00,"6352185295672181340","6351558574044715795","STOPPING"
105,2018-07-09 22:55:08,357,"1","Wzgórza K.",2018-07-09 22:55:00,"6352185295672181145","6351558574044392209","STOPPING"
105,2018-07-09 22:55:08,357,"24","Kurdwanów P+R",2018-07-09 22:55:00,"6352185295672181055","6351558574044953362","PREDICTED"
105,2018-07-09 22:55:10,77,"14","Mistrzejowice",2018-07-09 22:55:00,"6352185295672181546","6351558574044740367","STOPPING"
105,2018-07-09 22:55:10,73,"50","Krowodrza Górka",2018-07-09 22:53:00,"6352185295672181650","6351558574045002523","STOPPING"
105,2018-07-09 22:55:11,3036,"3","Nowy Bieżanów P+R",2018-07-09 22:54:00,"6352185295672181363","6351558574044433175","STOPPING"
105,2018-07-09 22:55:14,365,"9","Nowy Bieżanów P+R",2018-07-09 22:55:00,"6352185295672180943","6351558574044625679","STOPPING"
105,2018-07-09 22:55:16,130,"5","Wzgórza K.",2018-07-09 22:55:00,"6352185295672181159","6351558574044510995","PREDICTED"
105,2018-07-09 22:55:18,392,"14","Bronowice Małe",2018-07-09 22:55:00,"6352185295672181557","6351558574044756751","STOPPING"
105,2018-07-09 22:55:18,2744,"22","Borek Fałęcki",2018-07-09 22:55:00,"6352185295672180884","6351558574044891919","STOPPING"
106,2018-07-09 22:55:26,589,"52","Os.Piastów",2018-07-09 22:54:00,"6352185295672180865","6351558574045063951","PREDICTED"
106,2018-07-09 22:55:26,589,"18","Krowodrza Górka",2018-07-09 22:55:00,"6352185295672181550","6351558574044818196","PREDICTED"
106,2018-07-09 22:55:27,611,"8","Bronowice Małe",2018-07-09 22:55:00,"6352185295672181359","6351558574044592916","STOPPING"
106,2018-07-09 22:55:28,960,"20","Mały Płaszów",2018-07-09 22:55:00,"6352185295672181137","6351558574044871449","PREDICTED"
106,2018-07-09 22:55:29,325,"18","Czerwone Maki P+R",2018-07-09 22:55:00,"6352185295672181540","6351558574044789523","STOPPING"
106,2018-07-09 22:55:30,2741,"18","Krowodrza Górka",2018-07-09 22:55:00,"6352185295672181548","6351558574044810004","STOPPING"
106,2018-07-09 22:55:30,357,"1","Salwator",2018-07-09 22:54:00,"6352185295672181140","6351558574044404496","STOPPING"
106,2018-07-09 22:55:31,63,"18","Czerwone Maki P+R",2018-07-09 22:55:00,"6352185295672181552","6351558574044793621","STOPPING"
106,2018-07-09 22:55:33,3036,"3","Krowodrza Górka",2018-07-09 22:55:00,"6352185295672181339","6351558574044441367","STOPPING"
106,2018-07-09 22:55:38,3041,"1","Wzgórza K.",2018-07-09 22:54:00,NA,"6351558574044384017","PLANNED"
106,2018-07-09 22:55:38,3041,"1","Salwator",2018-07-09 22:54:00,NA,"6351558574044359441","PLANNED"
107,2018-07-09 22:55:52,360,"6","Kurdwanów P+R",2018-07-09 22:54:00,"6352185295672181194","6351558574044519191","STOPPING"
107,2018-07-09 22:55:54,89,"24","Bronowice Małe",2018-07-09 22:55:00,"6352185295672181038","6351558574044969747","STOPPING"
107,2018-07-09 22:55:55,78,"8","Bronowice Małe",2018-07-09 22:54:00,"6352185295672181347","6351558574044588820","STOPPING"
107,2018-07-09 22:55:56,718,"24","Bronowice Małe",2018-07-09 22:54:00,NA,"6351558574044936980","PLANNED"
107,2018-07-09 22:55:56,632,"24","Kurdwanów P+R",2018-07-09 22:54:00,NA,"6351558574044945171","PLANNED"
107,2018-07-09 22:55:58,3158,"3","Nowy Bieżanów P+R",2018-07-09 22:54:00,NA,"6351558574044424983","PLANNED"
107,2018-07-09 22:55:58,624,"13","Nowy Bieżanów P+R",2018-07-09 22:54:00,NA,"6351558574044691218","PLANNED"
107,2018-07-09 22:55:59,365,"9","Mistrzejowice",2018-07-09 22:54:00,NA,"6351558574044613391","PLANNED"
107,2018-07-09 22:56:00,129,"4","Bronowice Małe",2018-07-09 22:55:00,"6352185295672181644","6351558574044490511","STOPPING"
107,2018-07-09 22:56:01,113,"10","Kopiec Wandy",2018-07-09 22:55:00,"6352185295672180852","6351558574044650259","PREDICTED"
107,2018-07-09 22:56:03,418,"5","Wzgórza K.",2018-07-09 22:53:00,"6352185295672181187","6351558574044506899","STOPPING"
107,2018-07-09 22:56:03,418,"5","Krowodrza Górka",2018-07-09 22:56:00,"6352185295672181192","6351558574044498708","STOPPING"
108,2018-07-09 22:56:10,2691,"18","Czerwone Maki P+R",2018-07-09 22:55:00,"6352185295672181560","6351558574044781331","STOPPING"
108,2018-07-09 22:56:11,311,"6","Salwator",2018-07-09 22:56:00,"6352185295672181196","6351558574044535575","PREDICTED"
108,2018-07-09 22:56:13,823,"20","Mały Płaszów",2018-07-09 22:56:00,"6352185295672181137","6351558574044871449","STOPPING"
108,2018-07-09 22:56:15,325,"10","Łagiewniki",2018-07-09 22:55:00,"6352185295672180893","6351558574044637972","STOPPING"
108,2018-07-09 22:56:15,363,"19","Borek Fałęcki",2018-07-09 22:55:00,"6352185295672181381","6351558574044838679","STOPPING"
108,2018-07-09 22:56:16,1049,"4","Bronowice Małe",2018-07-09 22:55:00,"6352185295672181665","6351558574044486414","STOPPING"
108,2018-07-09 22:56:16,135,"24","Kurdwanów P+R",2018-07-09 22:53:00,"6352185295672181059","6351558574044961555","STOPPING"
108,2018-07-09 22:56:19,3158,"3","Krowodrza Górka",2018-07-09 22:55:00,"6352185295672181344","6351558574044453654","STOPPING"
108,2018-07-09 22:56:23,2871,"14","Mistrzejowice",2018-07-09 22:54:00,"6352185295672181541","6351558574044736271","PREDICTED"
108,2018-07-09 22:56:23,2871,"14","Bronowice Małe",2018-07-09 22:55:00,"6352185295672181547","6351558574044752655","STOPPING"
108,2018-07-09 22:56:26,2539,"14","Mistrzejowice",2018-07-09 22:56:00,"6352185295672180864","6351558574044732175","STOPPING"
109,2018-07-09 22:56:34,126,"52","Czerwone Maki P+R",2018-07-09 22:56:00,"6352185295672181638","6351558574045080335","STOPPING"
109,2018-07-09 22:56:35,571,"6","Kurdwanów P+R",2018-07-09 22:56:00,"6352185295672181194","6351558574044519191","PREDICTED"
109,2018-07-09 22:56:36,584,"22","Borek Fałęcki",2018-07-09 22:56:00,"6352185295672180886","6351558574044916495","PREDICTED"
109,2018-07-09 22:56:36,572,"8","Borek Fałęcki",2018-07-09 22:56:00,"6352185295672181348","6351558574044564243","STOPPING"
109,2018-07-09 22:56:37,319,"2","Salwator",2018-07-09 22:56:00,"6352185295672181146","6351558574044408614","STOPPING"
109,2018-07-09 22:56:38,322,"2","Cm. Rakowicki",2018-07-09 22:55:00,NA,"6351558574044416805","PLANNED"
109,2018-07-09 22:56:38,1360,"13","Nowy Bieżanów P+R",2018-07-09 22:55:00,"6352185295672181370","6351558574044699411","STOPPING"
109,2018-07-09 22:56:39,358,"22","Kombinat",2018-07-09 22:54:00,"6352185295672180883","6351558574044904207","STOPPING"
109,2018-07-09 22:56:39,133,"24","Bronowice Małe",2018-07-09 22:56:00,"6352185295672181038","6351558574044969747","STOPPING"
109,2018-07-09 22:56:40,61,"3","Krowodrza Górka",2018-07-09 22:56:00,"6352185295672181339","6351558574044441367","STOPPING"
109,2018-07-09 22:56:40,61,"18","Czerwone Maki P+R",2018-07-09 22:56:00,"6352185295672181552","6351558574044793621","PREDICTED"
109,2018-07-09 22:56:40,78,"14","Bronowice Małe",2018-07-09 22:56:00,"6352185295672181549","6351558574044748559","STOPPING"
109,2018-07-09 22:56:40,79,"8","Bronowice Małe",2018-07-09 22:56:00,"6352185295672181347","6351558574044588820","STOPPING"
109,2018-07-09 22:56:42,715,"24","Bronowice Małe",2018-07-09 22:55:00,NA,"6351558574044936980","PLANNED"
109,2018-07-09 22:56:42,630,"13","Bronowice",2018-07-09 22:55:00,NA,"6351558574044723985","PLANNED"
109,2018-07-09 22:56:43,682,"9","Mistrzejowice",2018-07-09 22:55:00,NA,"6351558574044617487","PLANNED"
109,2018-07-09 22:56:44,621,"3","Nowy Bieżanów P+R",2018-07-09 22:55:00,NA,"6351558574044424983","PLANNED"
109,2018-07-09 22:56:44,621,"6","Salwator",2018-07-09 22:55:00,"6352185295672181195","6351558574044543767","PREDICTED"
109,2018-07-09 22:56:45,569,"11","Mały Płaszów",2018-07-09 22:56:00,"6352185295672180961","6351558574044662551","PREDICTED"
109,2018-07-09 22:56:45,365,"22","Borek Fałęcki",2018-07-09 22:55:00,NA,"6351558574044920591","PLANNED"
109,2018-07-09 22:56:48,409,"1","Wzgórza K.",2018-07-09 22:55:00,NA,"6351558574044384017","PLANNED"
109,2018-07-09 22:56:49,408,"10","Łagiewniki",2018-07-09 22:54:00,"6352185295672180851","6351558574044642068","STOPPING"
109,2018-07-09 22:56:50,413,"22","Borek Fałęcki",2018-07-09 22:56:00,"6352185295672180884","6351558574044891919","STOPPING"
110,2018-07-09 22:56:57,2691,"11","Mały Płaszów",2018-07-09 22:56:00,"6352185295672180970","6351558574044666648","PREDICTED"
110,2018-07-09 22:56:59,2688,"18","Krowodrza Górka",2018-07-09 22:56:00,"6352185295672181550","6351558574044818196","STOPPING"
110,2018-07-09 22:56:59,2686,"52","Czerwone Maki P+R",2018-07-09 22:56:00,"6352185295672181637","6351558574045072141","STOPPING"
110,2018-07-09 22:57:02,3141,"20","Mały Płaszów",2018-07-09 22:57:00,"6352185295672181137","6351558574044871449","STOPPING"
110,2018-07-09 22:57:03,322,"13","Bronowice",2018-07-09 22:57:00,"6352185295672181340","6351558574044715795","STOPPING"
110,2018-07-09 22:57:04,359,"18","Czerwone Maki P+R",2018-07-09 22:57:00,"6352185295672181540","6351558574044789523","STOPPING"
110,2018-07-09 22:57:07,83,"8","Borek Fałęcki",2018-07-09 22:57:00,"6352185295672181360","6351558574044572435","STOPPING"
110,2018-07-09 22:57:10,2870,"50","Krowodrza Górka",2018-07-09 22:57:00,"6352185295672181641","6351558574045014811","PREDICTED"
110,2018-07-09 22:57:11,1154,"9","Nowy Bieżanów P+R",2018-07-09 22:56:00,"6352185295672180943","6351558574044625679","PREDICTED"
110,2018-07-09 22:57:12,125,"50","Prokocim",2018-07-09 22:56:00,"6352185295672181642","6351558574044998429","STOPPING"
110,2018-07-09 22:57:14,112,"10","Kopiec Wandy",2018-07-09 22:57:00,"6352185295672180852","6351558574044650259","STOPPING"
110,2018-07-09 22:57:16,2745,"5","Wzgórza K.",2018-07-09 22:56:00,"6352185295672181187","6351558574044506899","PREDICTED"
111,2018-07-09 22:57:23,126,"52","Os.Piastów",2018-07-09 22:56:00,"6352185295672181652","6351558574045051663","STOPPING"
111,2018-07-09 22:57:24,2688,"52","Os.Piastów",2018-07-09 22:55:00,"6352185295672180865","6351558574045063951","STOPPING"
111,2018-07-09 22:57:25,610,"8","Bronowice Małe",2018-07-09 22:57:00,"6352185295672181359","6351558574044592916","STOPPING"
111,2018-07-09 22:57:26,572,"10","Kopiec Wandy",2018-07-09 22:57:00,"6352185295672180839","6351558574044658453","PREDICTED"
111,2018-07-09 22:57:28,1360,"1","Salwator",2018-07-09 22:56:00,"6352185295672181140","6351558574044404496","STOPPING"
111,2018-07-09 22:57:28,363,"22","Kombinat",2018-07-09 22:55:00,"6352185295672180883","6351558574044904207","PREDICTED"
111,2018-07-09 22:57:29,136,"24","Kurdwanów P+R",2018-07-09 22:54:00,"6352185295672181059","6351558574044961555","STOPPING"
111,2018-07-09 22:57:31,70,"3","Nowy Bieżanów P+R",2018-07-09 22:57:00,"6352185295672181363","6351558574044433175","STOPPING"
111,2018-07-09 22:57:31,70,"50","Krowodrza Górka",2018-07-09 22:55:00,"6352185295672181650","6351558574045002523","STOPPING"
111,2018-07-09 22:57:35,125,"9","Mistrzejowice",2018-07-09 22:56:00,NA,"6351558574044613391","PLANNED"
111,2018-07-09 22:57:35,125,"4","Bronowice Małe",2018-07-09 22:57:00,"6352185295672181644","6351558574044490511","STOPPING"
111,2018-07-09 22:57:35,125,"5","Krowodrza Górka",2018-07-09 22:57:00,"6352185295672181172","6351558574044494612","STOPPING"
111,2018-07-09 22:57:36,3033,"14","Bronowice Małe",2018-07-09 22:56:00,"6352185295672181547","6351558574044752655","STOPPING"
111,2018-07-09 22:57:36,930,"1","Salwator",2018-07-09 22:56:00,NA,"6351558574044359441","PLANNED"
111,2018-07-09 22:57:36,930,"14","Mistrzejowice",2018-07-09 22:56:00,"6352185295672181541","6351558574044736271","PREDICTED"
111,2018-07-09 22:57:40,450,"21","Os.Piastów",2018-07-09 22:56:00,NA,"6351558574044883748","PLANNED"
112,2018-07-09 22:57:50,313,"2","Salwator",2018-07-09 22:57:00,"6352185295672181146","6351558574044408614","PREDICTED"
112,2018-07-09 22:57:52,2741,"13","Nowy Bieżanów P+R",2018-07-09 22:57:00,"6352185295672181370","6351558574044699411","PREDICTED"
112,2018-07-09 22:57:52,89,"4","Bronowice Małe",2018-07-09 22:57:00,"6352185295672181665","6351558574044486414","STOPPING"
112,2018-07-09 22:57:56,716,"24","Kurdwanów P+R",2018-07-09 22:56:00,NA,"6351558574044945171","PLANNED"
112,2018-07-09 22:57:56,716,"24","Bronowice Małe",2018-07-09 22:56:00,NA,"6351558574044936980","PLANNED"
112,2018-07-09 22:57:56,637,"9","Mistrzejowice",2018-07-09 22:56:00,NA,"6351558574044617487","PLANNED"
112,2018-07-09 22:57:57,624,"13","Bronowice",2018-07-09 22:56:00,NA,"6351558574044723985","PLANNED"
112,2018-07-09 22:57:58,946,"9","Nowy Bieżanów P+R",2018-07-09 22:57:00,"6352185295672180943","6351558574044625679","PREDICTED"
112,2018-07-09 22:58:00,3040,"5","Wzgórza K.",2018-07-09 22:57:00,"6352185295672181159","6351558574044510995","STOPPING"
112,2018-07-09 22:58:03,407,"10","Łagiewniki",2018-07-09 22:55:00,"6352185295672180851","6351558574044642068","PREDICTED"
